,ValueType,value,Iteration,Variable,Model,Dataset,DataType
32,time,14.016073942184448,2,50%,Active_QBC,german,numeric
33,time,13.972317218780518,3,50%,Active_QBC,german,numeric
34,time,13.987961769104006,4,50%,Active_QBC,german,numeric
35,time,13.856292724609375,5,50%,Active_QBC,german,numeric
36,time,13.90061068534851,6,50%,Active_QBC,german,numeric
37,time,14.02659296989441,7,50%,Active_QBC,german,numeric
38,time,14.049281597137453,8,50%,Active_QBC,german,numeric
39,time,14.165293216705322,9,50%,Active_QBC,german,numeric
0,accuracy,0.2756910035946759,0,10%,LabelPropagation_knn,german,numeric
1,accuracy,0.2756910035946759,1,10%,LabelPropagation_knn,german,numeric
2,accuracy,0.2756910035946759,2,10%,LabelPropagation_knn,german,numeric
3,accuracy,0.2756910035946759,3,10%,LabelPropagation_knn,german,numeric
4,accuracy,0.2756910035946759,4,10%,LabelPropagation_knn,german,numeric
5,accuracy,0.2756910035946759,5,10%,LabelPropagation_knn,german,numeric
6,accuracy,0.2756910035946759,6,10%,LabelPropagation_knn,german,numeric
7,accuracy,0.2756910035946759,7,10%,LabelPropagation_knn,german,numeric
8,accuracy,0.2756910035946759,8,10%,LabelPropagation_knn,german,numeric
9,accuracy,0.2756910035946759,9,10%,LabelPropagation_knn,german,numeric
10,time,0.05516362190246582,0,10%,LabelPropagation_knn,german,numeric
11,time,0.0526273250579834,1,10%,LabelPropagation_knn,german,numeric
12,time,0.04832983016967773,2,10%,LabelPropagation_knn,german,numeric
13,time,0.04991340637207031,3,10%,LabelPropagation_knn,german,numeric
14,time,0.048647403717041016,4,10%,LabelPropagation_knn,german,numeric
15,time,0.04854846000671387,5,10%,LabelPropagation_knn,german,numeric
16,time,0.04959559440612793,6,10%,LabelPropagation_knn,german,numeric
17,time,0.049407243728637695,7,10%,LabelPropagation_knn,german,numeric
18,time,0.04778194427490234,8,10%,LabelPropagation_knn,german,numeric
19,time,0.04984760284423828,9,10%,LabelPropagation_knn,german,numeric
20,accuracy,0.2756910035946759,0,50%,LabelPropagation_knn,german,numeric
21,accuracy,0.2756910035946759,1,50%,LabelPropagation_knn,german,numeric
22,accuracy,0.2756910035946759,2,50%,LabelPropagation_knn,german,numeric
23,accuracy,0.2756910035946759,3,50%,LabelPropagation_knn,german,numeric
24,accuracy,0.2756910035946759,4,50%,LabelPropagation_knn,german,numeric
25,accuracy,0.2756910035946759,5,50%,LabelPropagation_knn,german,numeric
26,accuracy,0.2756910035946759,6,50%,LabelPropagation_knn,german,numeric
27,accuracy,0.2756910035946759,7,50%,LabelPropagation_knn,german,numeric
28,accuracy,0.2756910035946759,8,50%,LabelPropagation_knn,german,numeric
29,accuracy,0.2756910035946759,9,50%,LabelPropagation_knn,german,numeric
30,time,0.0503087043762207,0,50%,LabelPropagation_knn,german,numeric
31,time,0.049028873443603516,1,50%,LabelPropagation_knn,german,numeric
32,time,0.0493474006652832,2,50%,LabelPropagation_knn,german,numeric
33,time,0.05037617683410645,3,50%,LabelPropagation_knn,german,numeric
34,time,0.04797077178955078,4,50%,LabelPropagation_knn,german,numeric
35,time,0.04778766632080078,5,50%,LabelPropagation_knn,german,numeric
36,time,0.04827117919921875,6,50%,LabelPropagation_knn,german,numeric
37,time,0.04792165756225586,7,50%,LabelPropagation_knn,german,numeric
38,time,0.04990077018737793,8,50%,LabelPropagation_knn,german,numeric
39,time,0.04712891578674317,9,50%,LabelPropagation_knn,german,numeric
0,accuracy,0.27151165453130005,0,10%,LabelPropagation_rbf,german,numeric
1,accuracy,0.27151165453130005,1,10%,LabelPropagation_rbf,german,numeric
2,accuracy,0.27151165453130005,2,10%,LabelPropagation_rbf,german,numeric
3,accuracy,0.27151165453130005,3,10%,LabelPropagation_rbf,german,numeric
4,accuracy,0.27151165453130005,4,10%,LabelPropagation_rbf,german,numeric
5,accuracy,0.27151165453130005,5,10%,LabelPropagation_rbf,german,numeric
6,accuracy,0.27151165453130005,6,10%,LabelPropagation_rbf,german,numeric
7,accuracy,0.27151165453130005,7,10%,LabelPropagation_rbf,german,numeric
8,accuracy,0.27151165453130005,8,10%,LabelPropagation_rbf,german,numeric
9,accuracy,0.27151165453130005,9,10%,LabelPropagation_rbf,german,numeric
10,time,0.1134657859802246,0,10%,LabelPropagation_rbf,german,numeric
11,time,0.1198279857635498,1,10%,LabelPropagation_rbf,german,numeric
12,time,0.10336923599243164,2,10%,LabelPropagation_rbf,german,numeric
13,time,0.09953665733337402,3,10%,LabelPropagation_rbf,german,numeric
14,time,0.09787416458129884,4,10%,LabelPropagation_rbf,german,numeric
15,time,0.1031951904296875,5,10%,LabelPropagation_rbf,german,numeric
16,time,0.10262894630432128,6,10%,LabelPropagation_rbf,german,numeric
17,time,0.1058957576751709,7,10%,LabelPropagation_rbf,german,numeric
18,time,0.10231494903564453,8,10%,LabelPropagation_rbf,german,numeric
19,time,0.0955805778503418,9,10%,LabelPropagation_rbf,german,numeric
20,accuracy,0.27151165453130005,0,50%,LabelPropagation_rbf,german,numeric
21,accuracy,0.27151165453130005,1,50%,LabelPropagation_rbf,german,numeric
22,accuracy,0.27151165453130005,2,50%,LabelPropagation_rbf,german,numeric
23,accuracy,0.27151165453130005,3,50%,LabelPropagation_rbf,german,numeric
24,accuracy,0.27151165453130005,4,50%,LabelPropagation_rbf,german,numeric
25,accuracy,0.27151165453130005,5,50%,LabelPropagation_rbf,german,numeric
26,accuracy,0.27151165453130005,6,50%,LabelPropagation_rbf,german,numeric
27,accuracy,0.27151165453130005,7,50%,LabelPropagation_rbf,german,numeric
28,accuracy,0.27151165453130005,8,50%,LabelPropagation_rbf,german,numeric
29,accuracy,0.27151165453130005,9,50%,LabelPropagation_rbf,german,numeric
30,time,0.08891057968139647,0,50%,LabelPropagation_rbf,german,numeric
31,time,0.12097835540771484,1,50%,LabelPropagation_rbf,german,numeric
32,time,0.10396933555603027,2,50%,LabelPropagation_rbf,german,numeric
33,time,0.09947729110717772,3,50%,LabelPropagation_rbf,german,numeric
34,time,0.09787678718566896,4,50%,LabelPropagation_rbf,german,numeric
35,time,0.10145092010498047,5,50%,LabelPropagation_rbf,german,numeric
36,time,0.1014711856842041,6,50%,LabelPropagation_rbf,german,numeric
37,time,0.10701775550842284,7,50%,LabelPropagation_rbf,german,numeric
38,time,0.10388803482055664,8,50%,LabelPropagation_rbf,german,numeric
39,time,0.09649491310119628,9,50%,LabelPropagation_rbf,german,numeric
0,accuracy,0.2756910035946759,0,10%,LabelSpreading_knn,german,numeric
1,accuracy,0.2756910035946759,1,10%,LabelSpreading_knn,german,numeric
2,accuracy,0.2756910035946759,2,10%,LabelSpreading_knn,german,numeric
3,accuracy,0.2756910035946759,3,10%,LabelSpreading_knn,german,numeric
4,accuracy,0.2756910035946759,4,10%,LabelSpreading_knn,german,numeric
5,accuracy,0.2756910035946759,5,10%,LabelSpreading_knn,german,numeric
6,accuracy,0.2756910035946759,6,10%,LabelSpreading_knn,german,numeric
7,accuracy,0.2756910035946759,7,10%,LabelSpreading_knn,german,numeric
8,accuracy,0.2756910035946759,8,10%,LabelSpreading_knn,german,numeric
9,accuracy,0.2756910035946759,9,10%,LabelSpreading_knn,german,numeric
10,time,0.009519100189208984,0,10%,LabelSpreading_knn,german,numeric
11,time,0.006435632705688477,1,10%,LabelSpreading_knn,german,numeric
12,time,0.006264925003051758,2,10%,LabelSpreading_knn,german,numeric
13,time,0.006302595138549805,3,10%,LabelSpreading_knn,german,numeric
14,time,0.006249666213989258,4,10%,LabelSpreading_knn,german,numeric
15,time,0.006082057952880859,5,10%,LabelSpreading_knn,german,numeric
16,time,0.006376266479492188,6,10%,LabelSpreading_knn,german,numeric
17,time,0.006320714950561523,7,10%,LabelSpreading_knn,german,numeric
18,time,0.006715536117553711,8,10%,LabelSpreading_knn,german,numeric
19,time,0.006411075592041016,9,10%,LabelSpreading_knn,german,numeric
20,accuracy,0.2756910035946759,0,50%,LabelSpreading_knn,german,numeric
21,accuracy,0.2756910035946759,1,50%,LabelSpreading_knn,german,numeric
22,accuracy,0.2756910035946759,2,50%,LabelSpreading_knn,german,numeric
23,accuracy,0.2756910035946759,3,50%,LabelSpreading_knn,german,numeric
24,accuracy,0.2756910035946759,4,50%,LabelSpreading_knn,german,numeric
25,accuracy,0.2756910035946759,5,50%,LabelSpreading_knn,german,numeric
26,accuracy,0.2756910035946759,6,50%,LabelSpreading_knn,german,numeric
27,accuracy,0.2756910035946759,7,50%,LabelSpreading_knn,german,numeric
28,accuracy,0.2756910035946759,8,50%,LabelSpreading_knn,german,numeric
29,accuracy,0.2756910035946759,9,50%,LabelSpreading_knn,german,numeric
30,time,0.006385326385498047,0,50%,LabelSpreading_knn,german,numeric
31,time,0.006300449371337891,1,50%,LabelSpreading_knn,german,numeric
32,time,0.006576061248779297,2,50%,LabelSpreading_knn,german,numeric
33,time,0.006300449371337891,3,50%,LabelSpreading_knn,german,numeric
34,time,0.006064176559448242,4,50%,LabelSpreading_knn,german,numeric
35,time,0.006582021713256836,5,50%,LabelSpreading_knn,german,numeric
36,time,0.006461620330810547,6,50%,LabelSpreading_knn,german,numeric
37,time,0.006387472152709961,7,50%,LabelSpreading_knn,german,numeric
38,time,0.006219387054443359,8,50%,LabelSpreading_knn,german,numeric
39,time,0.006487369537353516,9,50%,LabelSpreading_knn,german,numeric
0,accuracy,0.2748614808359558,0,10%,LabelSpreading_rbf,german,numeric
1,accuracy,0.2748614808359558,1,10%,LabelSpreading_rbf,german,numeric
2,accuracy,0.2748614808359558,2,10%,LabelSpreading_rbf,german,numeric
3,accuracy,0.2748614808359558,3,10%,LabelSpreading_rbf,german,numeric
4,accuracy,0.2748614808359558,4,10%,LabelSpreading_rbf,german,numeric
5,accuracy,0.2748614808359558,5,10%,LabelSpreading_rbf,german,numeric
6,accuracy,0.2748614808359558,6,10%,LabelSpreading_rbf,german,numeric
7,accuracy,0.2748614808359558,7,10%,LabelSpreading_rbf,german,numeric
8,accuracy,0.2748614808359558,8,10%,LabelSpreading_rbf,german,numeric
9,accuracy,0.2748614808359558,9,10%,LabelSpreading_rbf,german,numeric
10,time,0.04409050941467285,0,10%,LabelSpreading_rbf,german,numeric
11,time,0.015532970428466797,1,10%,LabelSpreading_rbf,german,numeric
12,time,0.026089191436767575,2,10%,LabelSpreading_rbf,german,numeric
13,time,0.015842199325561523,3,10%,LabelSpreading_rbf,german,numeric
14,time,0.01565837860107422,4,10%,LabelSpreading_rbf,german,numeric
15,time,0.015515089035034181,5,10%,LabelSpreading_rbf,german,numeric
16,time,0.015163183212280272,6,10%,LabelSpreading_rbf,german,numeric
17,time,0.01579904556274414,7,10%,LabelSpreading_rbf,german,numeric
18,time,0.015677213668823242,8,10%,LabelSpreading_rbf,german,numeric
19,time,0.015094041824340819,9,10%,LabelSpreading_rbf,german,numeric
20,accuracy,0.2748614808359558,0,50%,LabelSpreading_rbf,german,numeric
21,accuracy,0.2748614808359558,1,50%,LabelSpreading_rbf,german,numeric
22,accuracy,0.2748614808359558,2,50%,LabelSpreading_rbf,german,numeric
23,accuracy,0.2748614808359558,3,50%,LabelSpreading_rbf,german,numeric
24,accuracy,0.2748614808359558,4,50%,LabelSpreading_rbf,german,numeric
25,accuracy,0.2748614808359558,5,50%,LabelSpreading_rbf,german,numeric
26,accuracy,0.2748614808359558,6,50%,LabelSpreading_rbf,german,numeric
27,accuracy,0.2748614808359558,7,50%,LabelSpreading_rbf,german,numeric
28,accuracy,0.2748614808359558,8,50%,LabelSpreading_rbf,german,numeric
29,accuracy,0.2748614808359558,9,50%,LabelSpreading_rbf,german,numeric
30,time,0.01550889015197754,0,50%,LabelSpreading_rbf,german,numeric
31,time,0.015426158905029297,1,50%,LabelSpreading_rbf,german,numeric
32,time,0.021367788314819336,2,50%,LabelSpreading_rbf,german,numeric
33,time,0.015769004821777344,3,50%,LabelSpreading_rbf,german,numeric
34,time,0.015173912048339844,4,50%,LabelSpreading_rbf,german,numeric
35,time,0.015157699584960938,5,50%,LabelSpreading_rbf,german,numeric
36,time,0.01564931869506836,6,50%,LabelSpreading_rbf,german,numeric
37,time,0.0159761905670166,7,50%,LabelSpreading_rbf,german,numeric
38,time,0.015450000762939453,8,50%,LabelSpreading_rbf,german,numeric
39,time,0.015931367874145508,9,50%,LabelSpreading_rbf,german,numeric
0,accuracy,0.9440888256677732,0,10%,Active_Random,wine,numeric
1,accuracy,0.9440438034188032,1,10%,Active_Random,wine,numeric
2,accuracy,1.0,2,10%,Active_Random,wine,numeric
3,accuracy,0.9173493770267964,3,10%,Active_Random,wine,numeric
4,accuracy,0.9726423902894491,4,10%,Active_Random,wine,numeric
5,accuracy,0.9438240970499034,5,10%,Active_Random,wine,numeric
6,accuracy,0.8583186360964139,6,10%,Active_Random,wine,numeric
7,accuracy,0.9444444444444444,7,10%,Active_Random,wine,numeric
8,accuracy,0.916935050993022,8,10%,Active_Random,wine,numeric
9,accuracy,0.943655303030303,9,10%,Active_Random,wine,numeric
10,time,1.954184293746948,0,10%,Active_Random,wine,numeric
11,time,1.9489088058471682,1,10%,Active_Random,wine,numeric
12,time,1.9872863292694087,2,10%,Active_Random,wine,numeric
13,time,1.96024751663208,3,10%,Active_Random,wine,numeric
14,time,1.9498264789581297,4,10%,Active_Random,wine,numeric
15,time,1.9576106071472168,5,10%,Active_Random,wine,numeric
16,time,1.9575145244598389,6,10%,Active_Random,wine,numeric
17,time,1.94874119758606,7,10%,Active_Random,wine,numeric
18,time,1.956758975982666,8,10%,Active_Random,wine,numeric
19,time,1.967794418334961,9,10%,Active_Random,wine,numeric
20,accuracy,1.0,0,50%,Active_Random,wine,numeric
21,accuracy,1.0,1,50%,Active_Random,wine,numeric
22,accuracy,0.9160427807486632,2,50%,Active_Random,wine,numeric
23,accuracy,1.0,3,50%,Active_Random,wine,numeric
24,accuracy,0.9451178451178452,4,50%,Active_Random,wine,numeric
25,accuracy,0.9172705314009664,5,50%,Active_Random,wine,numeric
26,accuracy,0.9445019553715208,6,50%,Active_Random,wine,numeric
27,accuracy,0.972145593869732,7,50%,Active_Random,wine,numeric
28,accuracy,0.9725323409533936,8,50%,Active_Random,wine,numeric
29,accuracy,0.9448329448329448,9,50%,Active_Random,wine,numeric
30,time,2.4393205642700195,0,50%,Active_Random,wine,numeric
31,time,2.453066349029541,1,50%,Active_Random,wine,numeric
32,time,2.454121351242065,2,50%,Active_Random,wine,numeric
33,time,2.447237968444824,3,50%,Active_Random,wine,numeric
34,time,2.44363021850586,4,50%,Active_Random,wine,numeric
35,time,2.4597814083099365,5,50%,Active_Random,wine,numeric
36,time,2.450798749923706,6,50%,Active_Random,wine,numeric
37,time,2.488800287246704,7,50%,Active_Random,wine,numeric
38,time,2.450112581253052,8,50%,Active_Random,wine,numeric
39,time,2.425312042236328,9,50%,Active_Random,wine,numeric
0,accuracy,0.9170755170755168,0,10%,Active_Uncertainty,wine,numeric
1,accuracy,0.9442888266417678,1,10%,Active_Uncertainty,wine,numeric
2,accuracy,0.9724046706805328,2,10%,Active_Uncertainty,wine,numeric
3,accuracy,0.9720634920634921,3,10%,Active_Uncertainty,wine,numeric
4,accuracy,0.9437710437710438,4,10%,Active_Uncertainty,wine,numeric
5,accuracy,0.9165564373897708,5,10%,Active_Uncertainty,wine,numeric
6,accuracy,0.9721558476038764,6,10%,Active_Uncertainty,wine,numeric
7,accuracy,1.0,7,10%,Active_Uncertainty,wine,numeric
8,accuracy,0.9447945845004668,8,10%,Active_Uncertainty,wine,numeric
9,accuracy,1.0,9,10%,Active_Uncertainty,wine,numeric
10,time,2.883711576461792,0,10%,Active_Uncertainty,wine,numeric
11,time,2.8903138637542725,1,10%,Active_Uncertainty,wine,numeric
12,time,2.8865270614624023,2,10%,Active_Uncertainty,wine,numeric
13,time,2.8969900608062744,3,10%,Active_Uncertainty,wine,numeric
14,time,2.912635087966919,4,10%,Active_Uncertainty,wine,numeric
15,time,2.880855798721313,5,10%,Active_Uncertainty,wine,numeric
16,time,2.928898334503174,6,10%,Active_Uncertainty,wine,numeric
17,time,2.9225239753723145,7,10%,Active_Uncertainty,wine,numeric
18,time,2.912061929702759,8,10%,Active_Uncertainty,wine,numeric
19,time,2.8718795776367188,9,10%,Active_Uncertainty,wine,numeric
20,accuracy,0.9724627224627224,0,50%,Active_Uncertainty,wine,numeric
21,accuracy,0.9444444444444444,1,50%,Active_Uncertainty,wine,numeric
22,accuracy,0.944973544973545,2,50%,Active_Uncertainty,wine,numeric
23,accuracy,1.0,3,50%,Active_Uncertainty,wine,numeric
24,accuracy,1.0,4,50%,Active_Uncertainty,wine,numeric
25,accuracy,0.9724355692097628,5,50%,Active_Uncertainty,wine,numeric
26,accuracy,1.0,6,50%,Active_Uncertainty,wine,numeric
27,accuracy,0.9430374599456725,7,50%,Active_Uncertainty,wine,numeric
28,accuracy,0.9719121034910508,8,50%,Active_Uncertainty,wine,numeric
29,accuracy,0.9723976608187136,9,50%,Active_Uncertainty,wine,numeric
30,time,3.662564516067505,0,50%,Active_Uncertainty,wine,numeric
31,time,3.712110757827759,1,50%,Active_Uncertainty,wine,numeric
32,time,3.7358934879302983,2,50%,Active_Uncertainty,wine,numeric
33,time,3.714414834976196,3,50%,Active_Uncertainty,wine,numeric
34,time,3.6399879455566406,4,50%,Active_Uncertainty,wine,numeric
35,time,3.646993398666382,5,50%,Active_Uncertainty,wine,numeric
36,time,3.6570742130279537,6,50%,Active_Uncertainty,wine,numeric
37,time,3.6595854759216313,7,50%,Active_Uncertainty,wine,numeric
38,time,3.64198637008667,8,50%,Active_Uncertainty,wine,numeric
39,time,3.6628940105438232,9,50%,Active_Uncertainty,wine,numeric
0,accuracy,0.9724355692097628,0,10%,Active_QBC,wine,numeric
1,accuracy,1.0,1,10%,Active_QBC,wine,numeric
2,accuracy,0.9445140629351156,2,10%,Active_QBC,wine,numeric
3,accuracy,0.8888888888888888,3,10%,Active_QBC,wine,numeric
4,accuracy,0.9725323409533936,4,10%,Active_QBC,wine,numeric
5,accuracy,1.0,5,10%,Active_QBC,wine,numeric
6,accuracy,1.0,6,10%,Active_QBC,wine,numeric
7,accuracy,0.9437468671679198,7,10%,Active_QBC,wine,numeric
8,accuracy,0.9722988505747128,8,10%,Active_QBC,wine,numeric
9,accuracy,0.972315750093528,9,10%,Active_QBC,wine,numeric
10,time,13.143502712249756,0,10%,Active_QBC,wine,numeric
11,time,13.202591896057127,1,10%,Active_QBC,wine,numeric
12,time,13.119591474533081,2,10%,Active_QBC,wine,numeric
13,time,13.18546199798584,3,10%,Active_QBC,wine,numeric
14,time,13.158727645874025,4,10%,Active_QBC,wine,numeric
15,time,13.215027809143065,5,10%,Active_QBC,wine,numeric
16,time,13.168911695480347,6,10%,Active_QBC,wine,numeric
17,time,13.186877727508545,7,10%,Active_QBC,wine,numeric
18,time,13.20231819152832,8,10%,Active_QBC,wine,numeric
19,time,13.10935664176941,9,10%,Active_QBC,wine,numeric
20,accuracy,1.0,0,50%,Active_QBC,wine,numeric
21,accuracy,0.9451252723311546,1,50%,Active_QBC,wine,numeric
22,accuracy,0.9451178451178452,2,50%,Active_QBC,wine,numeric
23,accuracy,0.9447751322751322,3,50%,Active_QBC,wine,numeric
24,accuracy,0.972039232908798,4,50%,Active_QBC,wine,numeric
25,accuracy,0.9442690058479531,5,50%,Active_QBC,wine,numeric
26,accuracy,0.913101604278075,6,50%,Active_QBC,wine,numeric
27,accuracy,0.9159839563065368,7,50%,Active_QBC,wine,numeric
28,accuracy,0.9722918407128932,8,50%,Active_QBC,wine,numeric
29,accuracy,0.9722531207514524,9,50%,Active_QBC,wine,numeric
30,time,15.704777717590332,0,50%,Active_QBC,wine,numeric
31,time,15.672041893005373,1,50%,Active_QBC,wine,numeric
32,time,15.695008039474487,2,50%,Active_QBC,wine,numeric
33,time,15.733930587768555,3,50%,Active_QBC,wine,numeric
34,time,15.811696290969849,4,50%,Active_QBC,wine,numeric
35,time,15.766304969787598,5,50%,Active_QBC,wine,numeric
36,time,15.674705505371096,6,50%,Active_QBC,wine,numeric
37,time,15.665130376815796,7,50%,Active_QBC,wine,numeric
38,time,15.618759870529175,8,50%,Active_QBC,wine,numeric
39,time,15.790180206298828,9,50%,Active_QBC,wine,numeric
0,accuracy,0.16503105295595694,0,10%,LabelPropagation_knn,wine,numeric
1,accuracy,0.16503105295595694,1,10%,LabelPropagation_knn,wine,numeric
2,accuracy,0.16503105295595694,2,10%,LabelPropagation_knn,wine,numeric
3,accuracy,0.16503105295595694,3,10%,LabelPropagation_knn,wine,numeric
4,accuracy,0.16503105295595694,4,10%,LabelPropagation_knn,wine,numeric
5,accuracy,0.16503105295595694,5,10%,LabelPropagation_knn,wine,numeric
